window,trade_id,symbol,side,entry_time,personality_label,runner_label,moonshot_state,pullback_type,pullback_quality_score,pullback_detected,missed_due_to_waiting,missed_reason,trade_pnl,trade_r_multiple,exit_reason,entry_score,original_entry_price,original_stop,refined_entry_price,refined_stop,target_price_same,original_risk_distance,refined_stop_distance,refined_stop_atr_fraction,refined_stop_cost_multiple,atr_value,recent_candle_noise,local_wick_noise,tick_size_estimate,tiny_stop_flag,unrealistic_stop_flag,noise_stop_flag,cost_dominated_stop_flag,original_gross_r,refined_gross_r,original_net_r_after_fees,refined_net_r_after_fees,original_net_r_after_fees_slippage,refined_net_r_after_fees_slippage,cost_drag_in_r,refined_improves_after_costs,cost_destroys_refined_advantage,minimum_required_move_after_costs,net_reward_to_cost_ratio,expected_cost_r,survives_low_cost,survives_normal_cost,survives_high_cost,survives_stress_cost,cost_aware_pullback_candidate,reason_not_cost_aware,tiny_stop_outlier,improved_r_delta,pullback_depth_atr,pattern,liquidity_event_type,liquidity_event_age_bars,level_distance_atr,htf_aligned,execution_timeframe,macd_confirmation_flag,macd_warning_flag,bb_compression,bb_expansion,bb_warning_flag,micro_pullback_detected,runner_eligible_candidate,add_on_research_candidate,structure_validity_score,archetype,archetype_detected,archetype_score,archetype_grade,entry_candidate_time,entry_candidate_price,stop_price,stop_distance,stop_atr_fraction,stop_cost_multiple,confirmation_delay,pullback_depth,cost_survival_low,cost_survival_normal,cost_survival_high,cost_dominated_flag,missed_winner_risk_flag,reject_reasons,explanation,archetype_pass,soft_evidence_only,scope
holdout_recent_preview,BTCUSDT-325,BTCUSDT,short,2025-11-23T16:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,-218.23488184429286,-1.0,stop_hit,4.7675,87087.44,87244.51,87087.44,87244.51,86100.0,157.06999999999243,157.06999999999243,0.26488915871930424,0.7886403811710918,592.9650000000007,696.9000000000015,277.6116666666664,0.01,True,True,True,True,6.286623798306805,6.286623798306805,5.40453331635604,5.40453331635604,5.01861873050258,5.01861873050258,1.268005067804225,False,False,199.165556,4.957885388575936,1.268005067804225,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,1.364515470560315,sweep_high,sweep_high,0.0,0.2704,False,1h,True,False,False,False,False,False,False,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,0.0,REJECT,2025-11-23T16:00:00,87087.44,87244.51,157.06999999999243,0.26488915871930424,0.7886403811710918,0.0,1.364515470560315,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.45; structure=0.50; stop_atr=0.26; stop_cost=0.79; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-326,BTCUSDT,short,2025-11-23T20:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,-215.63788675034576,-1.0,stop_hit,4.515,87325.01,87689.47,87325.01,87689.47,86100.0,364.4600000000064,364.4600000000064,0.6313494518547969,1.8274281150708327,577.2714285714277,637.3466666666645,270.1516666666648,0.01,False,False,False,True,3.3611644624923813,3.3611644624923813,2.980491664380112,2.980491664380112,2.8139473152059944,2.8139473152059944,0.5472171472863869,False,False,199.43876150000003,6.14228643813552,0.5472171472863868,False,False,False,False,False,fails_low_cost|fails_normal_cost|cost_dominated_stop,False,0.0,1.2733346495366487,sweep_high,sweep_high,0.0,0.618,False,1h,True,False,False,False,False,True,False,False,0.75,HEALTHY_CONTINUATION_PULLBACK,True,29.5,REJECT,2025-11-23T20:00:00,87325.01,87689.47,364.4600000000064,0.6313494518547969,1.8274281150708327,0.0,1.2733346495366487,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_thin|cost_dominated_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.75; structure=0.75; stop_atr=0.63; stop_cost=1.83; MACD supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-327,BTCUSDT,short,2025-11-24T04:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,0.0,0.0,stop_hit,4.274,87460.02,88127.64,87460.02,87693.4,86100.0,667.6199999999953,233.3799999999901,0.2875997412119781,1.1692734907196598,811.4750000000006,1018.860000000003,393.7433333333344,0.01,True,True,True,True,2.037116922800416,5.827491644528502,1.8291423025074334,5.232547707601577,1.7381534061292532,4.972259735196046,0.8552319093324563,True,False,199.59402300000005,6.813931497337491,0.8552319093324557,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,3.790374721728086,0.6312361189530684,equal_highs,equal_highs,1.0,0.7687,False,1h,False,True,False,False,False,True,False,False,0.625,STRUCTURE_BREAK_DIP,True,17.05,REJECT,2025-11-24T04:00:00,87460.02,87693.4,233.3799999999901,0.2875997412119781,1.1692734907196598,1.0,0.6312361189530684,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via fallback_structure_reject; quality=0.95; structure=0.62; stop_atr=0.29; stop_cost=1.17,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-328,BTCUSDT,long,2025-11-24T11:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,124.24697178160706,0.608698114275982,danger_sniffed,4.6022,86049.74,85696.56,86049.74,85696.56,86860.0,353.18000000000757,353.18000000000757,0.42098756497418904,1.776146580743615,838.9321428571441,649.4533333333335,200.71666666666957,0.01,False,False,False,True,2.2941842686448197,2.2941842686448197,1.9025205504274882,1.9025205504274882,1.7311676737074062,1.7311676737074062,0.5630165949374135,False,False,198.84620099999998,4.074807544349287,0.5630165949374135,False,False,False,False,False,fails_low_cost|fails_normal_cost|cost_dominated_stop,False,0.0,0.5756262748810127,sweep_low,sweep_low,0.0,0.0586,False,1h,False,True,False,True,False,True,False,False,0.75,LIQUIDITY_SWEEP_RECLAIM,True,47.5,D,2025-11-24T11:00:00,86049.74,85696.56,353.18000000000757,0.42098756497418904,1.776146580743615,0.0,0.5756262748810127,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_thin|cost_dominated_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.75; structure=0.75; stop_atr=0.42; stop_cost=1.78; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-329,BTCUSDT,long,2025-11-24T13:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,105.30313125203459,0.5123352042814215,danger_sniffed,4.8054,86003.0,85696.56,86003.0,85888.0,86860.0,306.4400000000023,115.0,0.14849247853315253,0.5784927948722398,774.4500000000002,600.7866666666669,223.81333333333654,0.01,True,True,True,True,2.7966322934342562,7.452173913043478,2.3453517817517118,6.249648695652174,2.1479165578905985,5.723543913043478,1.7286299999999999,True,False,198.79245,4.311028914830518,1.72863,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,4.655541619609222,0.6587878955044194,sweep_low,sweep_low,2.0,0.068,False,1h,False,True,False,True,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2025-11-24T13:00:00,86003.0,85888.0,115.0,0.14849247853315253,0.5784927948722398,2.0,0.6587878955044194,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.38; stop_atr=0.15; stop_cost=0.58; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-330,BTCUSDT,short,2025-11-24T20:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,-215.803442124117,-1.0,stop_hit,4.8611,88327.29,88834.62,88327.29,88803.37,86536.16,507.33000000000175,476.08000000000175,0.5894705561884034,2.3674622037690187,807.6399999999994,944.0366666666669,254.70833333333334,0.01,False,False,False,True,3.530502828533664,3.7622458410350856,3.254763644964785,3.4684070744412367,3.1341277521534003,3.339852614056428,0.42239322697865767,True,False,201.09296750000004,8.906974829937749,0.4223932269786576,True,True,True,True,False,cost_dominated_stop,False,0.23174301250142149,0.6119396667786299,sweep_high,sweep_high,0.0,0.0974,False,1h,True,False,False,True,False,True,True,False,0.75,EMA_VWAP_RECLAIM_PULLBACK,True,82.5,A,2025-11-24T20:00:00,88327.29,88803.37,476.08000000000175,0.5894705561884034,2.3674622037690187,0.0,0.6119396667786299,True,True,True,True,False,cost_dominated_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.75; stop_atr=0.59; stop_cost=2.37; MACD supportive (soft); Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-331,BTCUSDT,long,2025-11-25T08:00:00,EXHAUSTION_RISK,exhaustion_risk_runner,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-206.0678053254336,-1.0,stop_hit,4.63,87384.81,87300.0,87384.81,87300.0,88127.64,84.80999999999767,84.80999999999767,0.15329140006506436,0.4201857252118268,553.260000000001,559.7816666666695,189.82333333333614,0.01,True,True,True,True,8.75875486381349,8.75875486381349,7.1031722674215105,7.1031722674215105,6.378854881500019,6.378854881500019,2.3798999823134706,False,False,201.83931750000002,3.6803037644040866,2.379899982313472,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,1.4064077072015055,retest_after_breakout,retest_after_breakout,11.0,0.1328,False,1h,False,True,False,False,False,False,False,False,0.25,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2025-11-25T08:00:00,87384.81,87300.0,84.80999999999767,0.15329140006506436,0.4201857252118268,11.0,1.4064077072015055,False,False,False,True,False,fails_normal_cost|stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.25; stop_atr=0.15; stop_cost=0.42,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-332,BTCUSDT,long,2025-11-27T13:00:00,STRUCTURAL_RUNNER,moonshot_candidate,normal,BREAKOUT_RETEST_PULLBACK,0.7,False,True,missed_due_to_late_confirmation,-203.69802556419108,-1.0,stop_hit,5.1,90986.56,90889.11,90986.56,90950.0,91940.18,97.44999999999709,36.55999999999767,0.06897825023482382,0.17379254857886858,530.0221428571448,436.78666666666686,224.0600000000001,0.01,True,True,True,True,9.785736275013072,26.083698030636107,8.284028814777008,22.0809247264783,7.62703180092373,20.32971140590926,5.753986624726846,True,False,210.365751,4.533152357105864,5.753986624726843,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,16.297961755623035,1.0458072272116485,retest_after_breakout,retest_after_breakout,10.0,0.1601,False,1h,False,True,False,False,False,False,True,False,0.5,BREAKOUT_RETEST_PULLBACK,True,8.8,REJECT,2025-11-27T13:00:00,90986.56,90950.0,36.55999999999767,0.06897825023482382,0.17379254857886858,10.0,1.0458072272116485,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,BREAKOUT_RETEST_PULLBACK via breakout_retest_signature; quality=0.70; structure=0.50; stop_atr=0.07; stop_cost=0.17,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-333,BTCUSDT,long,2025-11-27T15:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.85,False,True,missed_due_to_pullback_too_deep,897.7786008505763,2.8535516014235225,slow_grind_exit,5.1,90789.68,90438.43,90789.68,90579.77,91940.18,351.25,209.90999999998894,0.4309546365083915,0.9989086336661073,487.0814285714306,435.600000000001,191.3816666666656,0.01,False,True,True,True,3.2754448398576512,5.4809203944550555,2.859262952313167,4.784508179696312,2.6771833765124553,4.479827835739362,1.0010925587156931,True,False,210.139339,5.474938702457801,1.001092558715693,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,2.2054755545974043,0.8812301514575321,retest_after_breakout,retest_after_breakout,12.0,0.2222,False,1h,False,True,False,False,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,26.15,REJECT,2025-11-27T15:00:00,90789.68,90579.77,209.90999999998894,0.4309546365083915,0.9989086336661073,12.0,0.8812301514575321,True,True,True,True,True,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.85; structure=0.38; stop_atr=0.43; stop_cost=1.00,False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-334,BTCUSDT,long,2025-11-29T06:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,-202.47647599824612,-1.0,stop_hit,4.9987,90747.16,90546.36,90747.16,90733.22,91247.16,200.8000000000029,13.940000000002328,0.034746752506842726,0.06660504091796275,401.18857142857036,332.5516666666687,162.69333333333392,0.01,True,True,True,True,2.4900398406374142,35.86800573887493,1.7649628685258707,25.423568436150703,1.4477416932270706,20.854127116208854,15.013878622666073,True,False,209.29346800000002,2.388989989883487,15.013878622666073,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,33.37796589823751,0.4212324351220134,equal_lows,equal_lows,1.0,0.0883,False,1h,False,True,False,True,False,True,True,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,15.05,REJECT,2025-11-29T06:00:00,90747.16,90733.22,13.940000000002328,0.034746752506842726,0.06660504091796275,1.0,0.4212324351220134,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.03; stop_cost=0.07; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-335,BTCUSDT,long,2025-11-29T08:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,48.54526903327646,0.24242424242424243,danger_sniffed,5.0638,90567.67,90311.92,90567.67,90375.01,91247.16,255.75,192.6600000000035,0.5858636321182075,0.9214343779471219,328.8478571428568,307.3100000000025,131.07333333333372,0.01,False,True,False,True,2.6568523949169314,3.526886743485897,2.0881256539589645,2.7719201494861183,1.8393077047898543,2.441622264611215,1.0852644788746821,True,False,209.08705450000002,3.249794692573878,1.085264478874682,True,True,True,True,False,unrealistic_stop|cost_dominated_stop,False,0.8700343485689657,0.8348364594668404,equal_lows,equal_lows,3.0,0.0611,False,1h,False,True,False,True,False,True,False,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,51.05,REJECT,2025-11-29T08:00:00,90567.67,90375.01,192.6600000000035,0.5858636321182075,0.9214343779471219,3.0,0.8348364594668404,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.59; stop_cost=0.92; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-336,BTCUSDT,long,2025-12-01T02:00:00,EXHAUSTION_RISK,exhaustion_risk_runner,normal,EXHAUSTION_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-208.08444118423617,-1.0,stop_hit,4.6964,87168.91,86941.4,87168.91,87152.23,87792.2,227.5100000000093,16.680000000007567,0.02266852141094905,0.08290041041745527,735.8221428571435,1159.4683333333353,235.38666666667027,0.01,True,True,True,True,2.739615841061791,37.3675059951865,2.124395024394417,28.976085851305417,1.855235917102441,25.30483953835744,12.062666456829056,True,False,201.2052765,3.097781583277681,12.06266645682906,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,34.62789015412471,1.4879467860986886,sweep_low,sweep_low,0.0,0.3249,False,1h,False,True,False,True,True,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2025-12-01T02:00:00,87168.91,87152.23,16.680000000007567,0.02266852141094905,0.08290041041745527,0.0,1.4879467860986886,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.38; stop_atr=0.02; stop_cost=0.08; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-337,BTCUSDT,long,2025-12-01T06:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,120.7500198588143,0.5869849904301419,danger_sniffed,4.4901,86001.08,85604.0,86001.08,85651.55,86860.0,397.08000000000175,349.52999999999884,0.46486941454090674,1.7582854997480146,751.8885714285716,652.1383333333337,253.76499999999942,0.01,False,False,False,True,2.163090561095987,2.4573570222870744,1.8148260703132746,2.061714691156698,1.662460355595838,1.8886211712871583,0.5687358509999161,True,False,198.79024200000003,4.320735219991322,0.5687358509999162,True,True,True,True,False,cost_dominated_stop,False,0.29426646119108746,0.4730274778731761,sweep_low,sweep_low,0.0,0.072,False,1h,False,True,False,True,False,True,False,False,0.75,LIQUIDITY_SWEEP_RECLAIM,True,86.3,A,2025-12-01T06:00:00,86001.08,85651.55,349.52999999999884,0.46486941454090674,1.7582854997480146,0.0,0.4730274778731761,True,True,True,True,False,stop_cost_multiple_thin|cost_dominated_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.95; structure=0.75; stop_atr=0.46; stop_cost=1.76; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-338,BTCUSDT,short,2025-12-02T20:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.85,False,True,missed_due_to_pullback_too_deep,449.1142283901244,2.1687033097511814,danger_sniffed,4.7741,91903.39,92307.65,91903.39,92307.65,90867.43,404.25999999999476,404.25999999999476,0.4430593392829132,1.9233400319733978,912.4285714285704,1144.0683333333316,396.893333333331,0.01,False,False,True,True,2.562608222431158,2.562608222431158,2.2009185771533613,2.2009185771533613,2.0426793573443254,2.0426793573443254,0.5199288650868326,False,False,210.186443,4.928766980466035,0.519928865086832,False,False,False,False,False,fails_low_cost|fails_normal_cost|noise_stop|cost_dominated_stop,False,0.0,0.6321694458480701,sweep_high,sweep_high,0.0,0.0434,False,1h,False,True,False,True,False,False,False,False,0.625,STRUCTURE_BREAK_DIP,True,20.65,REJECT,2025-12-02T20:00:00,91903.39,92307.65,404.25999999999476,0.4430593392829132,1.9233400319733978,0.0,0.6321694458480701,False,False,False,True,True,fails_normal_cost|stop_cost_multiple_thin|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.85; structure=0.62; stop_atr=0.44; stop_cost=1.92; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-339,BTCUSDT,short,2025-12-02T23:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,478.7683491017619,2.1613249831154264,danger_sniffed,4.83,91981.91,92307.65,91981.91,92000.0,90867.43,325.7399999999907,18.089999999996508,0.019337474278162403,0.08602948625685856,935.4892857142851,741.0333333333305,178.49999999999758,0.01,True,True,True,True,3.421379013937626,61.6075179657394,2.972310824584141,53.52131166391362,2.7758434917419916,49.98359640686484,11.623921558874557,True,False,210.276741,5.300063120152744,11.623921558874548,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,58.18613895180177,0.6757882332564276,sweep_high,sweep_high,3.0,0.0196,False,1h,False,True,False,True,False,False,False,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,0.0,REJECT,2025-12-02T23:00:00,91981.91,92000.0,18.089999999996508,0.019337474278162403,0.08602948625685856,3.0,0.6757882332564276,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.45; structure=0.50; stop_atr=0.02; stop_cost=0.09; Bollinger context supportive (soft),False,True,holdout_recent_preview
holdout_recent_preview,BTCUSDT-340,BTCUSDT,short,2025-12-03T02:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-227.21347482087307,-1.0,stop_hit,4.83,92251.63,92482.02,92251.63,92482.02,90867.43,230.38999999999942,230.38999999999942,0.23164352237536823,1.0940375646029532,994.5885714285697,755.6016666666668,146.85666666666899,0.01,True,True,True,True,6.008073267068949,6.008073267068949,5.3722155996354655,5.3722155996354655,5.094027870133315,5.094027870133315,0.9140453969356335,False,False,210.58691900000002,6.573057845060222,0.9140453969356332,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,1.4178898263353747,sweep_high,sweep_high,6.0,0.0586,False,1h,False,True,False,True,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2025-12-03T02:00:00,92251.63,92482.02,230.38999999999942,0.23164352237536823,1.0940375646029532,6.0,1.4178898263353747,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.38; stop_atr=0.23; stop_cost=1.09; Bollinger context supportive (soft),False,True,holdout_recent_preview
